OBJECTID,id_person,Season,classifica,league_nam,team_name,team_id,City_PoB,State_Pob,State_Abbr,Country_Po,Region_PoB,Group_PoB,PoB_Lat,PoB_Long
165,484,2016,MLB,American,NYY,2016_American_NYY,Cordoba_Veracruz_MX,Cordoba,Veracruz,MX,Central America,Latin America and the Caribbean,18.89447,-96.935289
166,484,2016,MLB,American,NYY,2016_American_NYY,Cordoba_Veracruz_MX,Cordoba,Veracruz,MX,Central America,Latin America and the Caribbean,18.89447,-96.935289
206,625,2016,MLB,American,BOS,2016_American_BOS,Samana_Samana_DO,Samana,Samana,DO,Caribbean,Latin America and the Caribbean,19.206543,-69.335818
274,706,2016,MLB,American,HOU,2016_American_HOU,Pascagoula_MS_US,Pascagoula,MS,US,Northern America,Northern America,30.362263,-88.548648
281,706,2016,MLB,American,HOU,2016_American_HOU,Pascagoula_MS_US,Pascagoula,MS,US,Northern America,Northern America,30.362263,-88.548648
374,837,2016,MLB,National,PIT,2016_National_PIT,Charlotte_NC_US,Charlotte,NC,US,Northern America,Northern America,35.227087,-80.843127
387,837,2016,MLB,National,PIT,2016_National_PIT,Charlotte_NC_US,Charlotte,NC,US,Northern America,Northern America,35.227087,-80.843127
459,1012,2016,MLB,American,CWS,2016_American_CWS,Northfield_IL_US,Northfield,IL,US,Northern America,Northern America,42.09975,-87.780897
463,1012,2016,MLB,American,CWS,2016_American_CWS,Northfield_IL_US,Northfield,IL,US,Northern America,Northern America,42.09975,-87.780897
541,1284,2016,MLB,National,STL,2016_National_STL,Louisville_KY_US,Louisville,KY,US,Northern America,Northern America,38.254238,-85.759407
542,1284,2016,MLB,National,STL,2016_National_STL,Louisville_KY_US,Louisville,KY,US,Northern America,Northern America,38.254238,-85.759407
549,1319,2016,MLB,National,PHI,2016_National_PHI,VillaAltagracia_SanCristobal_DO,Villa Altagracia,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.672539,-70.169997
552,1319,2016,MLB,National,PHI,2016_National_PHI,VillaAltagracia_SanCristobal_DO,Villa Altagracia,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.672539,-70.169997
560,1339,2016,MLB,National,WSH,2016_National_WSH,Valencia_Carabobo_VE,Valencia,Carabobo,VE,South America,Latin America and the Caribbean,10.170488,-68.001121
568,1339,2016,MLB,National,WSH,2016_National_WSH,Valencia_Carabobo_VE,Valencia,Carabobo,VE,South America,Latin America and the Caribbean,10.170488,-68.001121
575,1341,2016,MLB,National,MIA,2016_National_MIA,WestCovina_CA_US,West Covina,CA,US,Northern America,Northern America,34.068621,-117.938953
578,1341,2016,MLB,National,MIA,2016_National_MIA,WestCovina_CA_US,West Covina,CA,US,Northern America,Northern America,34.068621,-117.938953
597,1362,2016,MLB,National,CIN,2016_National_CIN,Albuquerque_NM_US,Albuquerque,NM,US,Northern America,Northern America,35.084103,-106.650985
602,1362,2016,MLB,National,CIN,2016_National_CIN,Albuquerque_NM_US,Albuquerque,NM,US,Northern America,Northern America,35.084103,-106.650985
657,1420,2016,MLB,National,COL,2016_National_COL,Bakersfield_CA_US,Bakersfield,CA,US,Northern America,Northern America,35.373871,-119.019464
660,1420,2016,MLB,National,COL,2016_National_COL,Bakersfield_CA_US,Bakersfield,CA,US,Northern America,Northern America,35.373871,-119.019464
665,1424,2016,MLB,National,LAD,2016_National_LAD,SanGabriel_CA_US,San Gabriel,CA,US,Northern America,Northern America,34.099133,-118.108604
673,1424,2016,MLB,American,TOR,2016_American_TOR,SanGabriel_CA_US,San Gabriel,CA,US,Northern America,Northern America,34.099133,-118.108604
676,1424,2016,MLB,National,LAD,2016_National_LAD,SanGabriel_CA_US,San Gabriel,CA,US,Northern America,Northern America,34.099133,-118.108604
684,1424,2016,MLB,American,TOR,2016_American_TOR,SanGabriel_CA_US,San Gabriel,CA,US,Northern America,Northern America,34.099133,-118.108604
753,1716,2016,MLB,American,DET,2016_American_DET,Auburndale_WI_US,Auburndale,WI,US,Northern America,Northern America,44.625824,-90.011366
761,1716,2016,MLB,American,DET,2016_American_DET,Auburndale_WI_US,Auburndale,WI,US,Northern America,Northern America,44.625824,-90.011366
863,1949,2016,MLB,American,CLE,2016_American_CLE,Miami_FL_US,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
868,1949,2016,MLB,American,CLE,2016_American_CLE,Miami_FL_US,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
928,2138,2016,MLB,National,COL,2016_National_COL,Santiago_Santiago_DO,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
931,2138,2016,MLB,National,COL,2016_National_COL,Santiago_Santiago_DO,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
1029,2323,2016,MLB,American,KC,2016_American_KC,RedwoodCity_CA_US,Redwood City,CA,US,Northern America,Northern America,37.485215,-122.236355
1030,2323,2016,MLB,American,LAA,2016_American_LAA,RedwoodCity_CA_US,Redwood City,CA,US,Northern America,Northern America,37.485215,-122.236355
1032,2323,2016,MLB,American,KC,2016_American_KC,RedwoodCity_CA_US,Redwood City,CA,US,Northern America,Northern America,37.485215,-122.236355
1033,2323,2016,MLB,American,LAA,2016_American_LAA,RedwoodCity_CA_US,Redwood City,CA,US,Northern America,Northern America,37.485215,-122.236355
1073,2350,2016,MLB,American,OAK,2016_American_OAK,NewPortRichey_FL_US,New Port Richey,FL,US,Northern America,Northern America,28.247135,-82.717024
1074,2350,2016,MLB,National,PHI,2016_National_PHI,NewPortRichey_FL_US,New Port Richey,FL,US,Northern America,Northern America,28.247135,-82.717024
1075,2350,2016,MLB,American,OAK,2016_American_OAK,NewPortRichey_FL_US,New Port Richey,FL,US,Northern America,Northern America,28.247135,-82.717024
1076,2350,2016,MLB,National,PHI,2016_National_PHI,NewPortRichey_FL_US,New Port Richey,FL,US,Northern America,Northern America,28.247135,-82.717024
1203,2622,2016,MLB,American,CLE,2016_American_CLE,Lexington_KY_US,Lexington,KY,US,Northern America,Northern America,38.046407,-84.497039
1209,2622,2016,MLB,American,CLE,2016_American_CLE,Lexington_KY_US,Lexington,KY,US,Northern America,Northern America,38.046407,-84.497039
1324,2906,2016,MLB,National,COL,2016_National_COL,Orange_CA_US,Orange,CA,US,Northern America,Northern America,33.787257,-117.850309
1329,2906,2016,MLB,National,COL,2016_National_COL,Orange_CA_US,Orange,CA,US,Northern America,Northern America,33.787257,-117.850309
1411,3026,2016,MLB,American,OAK,2016_American_OAK,Salem_OR_US,Salem,OR,US,Northern America,Northern America,44.939157,-123.033121
1416,3026,2016,MLB,American,OAK,2016_American_OAK,Salem_OR_US,Salem,OR,US,Northern America,Northern America,44.939157,-123.033121
1642,3273,2016,MLB,National,STL,2016_National_STL,Philipsburg_PA_US,Philipsburg,PA,US,Northern America,Northern America,40.896447,-78.220569
1647,3273,2016,MLB,National,STL,2016_National_STL,Philipsburg_PA_US,Philipsburg,PA,US,Northern America,Northern America,40.896447,-78.220569
1664,3284,2016,MLB,American,BOS,2016_American_BOS,Murfreesboro_TN_US,Murfreesboro,TN,US,Northern America,Northern America,35.915517,-86.444693
1783,3377,2016,MLB,National,SF,2016_National_SF,Fullerton_CA_US,Fullerton,CA,US,Northern America,Northern America,33.870822,-117.929416
1788,3377,2016,MLB,National,SF,2016_National_SF,Fullerton_CA_US,Fullerton,CA,US,Northern America,Northern America,33.870822,-117.929416
1970,3606,2016,MLB,National,MIA,2016_National_MIA,HongKong_HK,Hong Kong, ,HK,Eastern Asia,Asia,39.78373,-100.445882
1971,3606,2016,MLB,National,MIA,2016_National_MIA,HongKong_HK,Hong Kong, ,HK,Eastern Asia,Asia,39.78373,-100.445882
2015,3650,2016,MLB,American,CWS,2016_American_CWS,Yucaipa_CA_US,Yucaipa,CA,US,Northern America,Northern America,34.040931,-117.051671
2016,3650,2016,MLB,American,CWS,2016_American_CWS,Yucaipa_CA_US,Yucaipa,CA,US,Northern America,Northern America,34.040931,-117.051671
2019,3755,2016,MLB,American,MIN,2016_American_MIN,Longview_WA_US,Longview,WA,US,Northern America,Northern America,46.14273,-122.955641
2022,3755,2016,MLB,American,MIN,2016_American_MIN,Longview_WA_US,Longview,WA,US,Northern America,Northern America,46.14273,-122.955641
2045,3824,2016,MLB,American,OAK,2016_American_OAK,Lakewood_CA_US,Lakewood,CA,US,Northern America,Northern America,33.850346,-118.117191
2049,3824,2016,MLB,American,OAK,2016_American_OAK,Lakewood_CA_US,Lakewood,CA,US,Northern America,Northern America,33.850346,-118.117191
2100,3978,2016,MLB,National,WSH,2016_National_WSH,WinterSprings_FL_US,Winter Springs,FL,US,Northern America,Northern America,28.693322,-81.288509
2102,3978,2016,MLB,National,WSH,2016_National_WSH,WinterSprings_FL_US,Winter Springs,FL,US,Northern America,Northern America,28.693322,-81.288509
2104,3981,2016,MLB,American,BOS,2016_American_BOS,Miami_FL_US,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
2109,4006,2016,MLB,National,STL,2016_National_STL,ElCajon_CA_US,El Cajon,CA,US,Northern America,Northern America,32.794773,-116.962527
2112,4006,2016,MLB,National,STL,2016_National_STL,ElCajon_CA_US,El Cajon,CA,US,Northern America,Northern America,32.794773,-116.962527
2174,4130,2016,MLB,American,BOS,2016_American_BOS,Valencia_Carabobo_VE,Valencia,Carabobo,VE,South America,Latin America and the Caribbean,10.170488,-68.001121
2251,4288,2016,MLB,National,COL,2016_National_COL,Shawnee_OK_US,Shawnee,OK,US,Northern America,Northern America,35.327293,-96.9253
2253,4288,2016,MLB,National,COL,2016_National_COL,Shawnee_OK_US,Shawnee,OK,US,Northern America,Northern America,35.327293,-96.9253
2298,4333,2016,MLB,American,LAA,2016_American_LAA,Senoia_GA_US,Senoia,GA,US,Northern America,Northern America,33.302341,-84.553816
2301,4333,2016,MLB,American,LAA,2016_American_LAA,Senoia_GA_US,Senoia,GA,US,Northern America,Northern America,33.302341,-84.553816
2385,4510,2016,MLB,National,CIN,2016_National_CIN,Punxsutawney_PA_US,Punxsutawney,PA,US,Northern America,Northern America,40.94363,-78.971078
2391,4510,2016,MLB,National,CIN,2016_National_CIN,Punxsutawney_PA_US,Punxsutawney,PA,US,Northern America,Northern America,40.94363,-78.971078
2393,4514,2016,MLB,National,LAD,2016_National_LAD,LosAngeles_CA_US,Los Angeles,CA,US,Northern America,Northern America,34.054394,-118.243941
2395,4514,2016,MLB,National,LAD,2016_National_LAD,LosAngeles_CA_US,Los Angeles,CA,US,Northern America,Northern America,34.054394,-118.243941
2569,4866,2016,MLB,American,NYY,2016_American_NYY,Linden_CA_US,Linden,CA,US,Northern America,Northern America,38.021312,-121.083831
2570,4866,2016,MLB,American,NYY,2016_American_NYY,Linden_CA_US,Linden,CA,US,Northern America,Northern America,38.021312,-121.083831
2757,5089,2016,MLB,National,SF,2016_National_SF,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris, ,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
2767,5089,2016,MLB,National,SF,2016_National_SF,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris, ,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
2785,5129,2016,MLB,American,CLE,2016_American_CLE,LosAngeles_CA_US,Los Angeles,CA,US,Northern America,Northern America,34.054394,-118.243941
2793,5129,2016,MLB,American,OAK,2016_American_OAK,LosAngeles_CA_US,Los Angeles,CA,US,Northern America,Northern America,34.054394,-118.243941
2798,5129,2016,MLB,American,CLE,2016_American_CLE,LosAngeles_CA_US,Los Angeles,CA,US,Northern America,Northern America,34.054394,-118.243941
2806,5129,2016,MLB,American,OAK,2016_American_OAK,LosAngeles_CA_US,Los Angeles,CA,US,Northern America,Northern America,34.054394,-118.243941
2940,5186,2016,MLB,National,SF,2016_National_SF,Brawley_CA_US,Brawley,CA,US,Northern America,Northern America,32.978657,-115.530267
2949,5186,2016,MLB,National,SF,2016_National_SF,Brawley_CA_US,Brawley,CA,US,Northern America,Northern America,32.978657,-115.530267
3039,5313,2016,MLB,National,SD,2016_National_SD,Berkeley_CA_US,Berkeley,CA,US,Northern America,Northern America,37.870839,-122.272864
3046,5313,2016,MLB,National,SD,2016_National_SD,Berkeley_CA_US,Berkeley,CA,US,Northern America,Northern America,37.870839,-122.272864
3054,5369,2016,MLB,National,NYM,2016_National_NYM,Lewistown_PA_US,Lewistown,PA,US,Northern America,Northern America,40.59924,-77.571382
3058,5369,2016,MLB,National,NYM,2016_National_NYM,Lewistown_PA_US,Lewistown,PA,US,Northern America,Northern America,40.59924,-77.571382
3065,5383,2016,MLB,National,COL,2016_National_COL,Visalia_CA_US,Visalia,CA,US,Northern America,Northern America,36.330228,-119.292058
3071,5383,2016,MLB,National,COL,2016_National_COL,Visalia_CA_US,Visalia,CA,US,Northern America,Northern America,36.330228,-119.292058
3146,5482,2016,MLB,American,TB,2016_American_TB,KansasCity_MO_US,Kansas City,MO,US,Northern America,Northern America,39.084469,-94.56303
3153,5482,2016,MLB,American,TB,2016_American_TB,KansasCity_MO_US,Kansas City,MO,US,Northern America,Northern America,39.084469,-94.56303
3288,5894,2016,MLB,American,BAL,2016_American_BAL,Marysville_KS_US,Marysville,KS,US,Northern America,Northern America,39.841113,-96.647242
3390,5928,2016,MLB,American,TB,2016_American_TB,Downey_CA_US,Downey,CA,US,Northern America,Northern America,33.940014,-118.132569
3399,5928,2016,MLB,American,TB,2016_American_TB,Downey_CA_US,Downey,CA,US,Northern America,Northern America,33.940014,-118.132569
3542,6124,2016,MLB,American,MIN,2016_American_MIN,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris, ,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
3545,6124,2016,MLB,American,MIN,2016_American_MIN,SanPedrodeMacoris_SanPedrodeMacoris_DO,San Pedro de Macoris, ,DO,Caribbean,Latin America and the Caribbean,18.460116,-69.302739
3567,6155,2016,MLB,National,MIL,2016_National_MIL,Eustis_FL_US,Eustis,FL,US,Northern America,Northern America,28.856119,-81.670256
3568,6155,2016,MLB,American,TEX,2016_American_TEX,Eustis_FL_US,Eustis,FL,US,Northern America,Northern America,28.856119,-81.670256
3575,6155,2016,MLB,National,MIL,2016_National_MIL,Eustis_FL_US,Eustis,FL,US,Northern America,Northern America,28.856119,-81.670256
3576,6155,2016,MLB,American,TEX,2016_American_TEX,Eustis_FL_US,Eustis,FL,US,Northern America,Northern America,28.856119,-81.670256
3592,6174,2016,MLB,National,WSH,2016_National_WSH,Louisville_KY_US,Louisville,KY,US,Northern America,Northern America,38.254238,-85.759407
3600,6174,2016,MLB,National,WSH,2016_National_WSH,Louisville_KY_US,Louisville,KY,US,Northern America,Northern America,38.254238,-85.759407
3676,6342,2016,MLB,National,ARI,2016_National_ARI,Charleston_SC_US,Charleston,SC,US,Northern America,Northern America,32.787601,-79.940273
3716,6447,2016,MLB,American,MIN,2016_American_MIN,Bradenton_FL_US,Bradenton,FL,US,Northern America,Northern America,27.498928,-82.574819
3720,6447,2016,MLB,American,MIN,2016_American_MIN,Bradenton_FL_US,Bradenton,FL,US,Northern America,Northern America,27.498928,-82.574819
3843,6654,2016,MLB,American,CLE,2016_American_CLE,SaoPaulo_SaoPaulo_BR,Sao Paulo,Sao Paulo,BR,South America,Latin America and the Caribbean,-23.550651,-46.633382
3848,6654,2016,MLB,American,CLE,2016_American_CLE,SaoPaulo_SaoPaulo_BR,Sao Paulo,Sao Paulo,BR,South America,Latin America and the Caribbean,-23.550651,-46.633382
4014,6963,2016,MLB,National,PHI,2016_National_PHI,Caracas_DistritoFederal_VE, ,Carabobo,VE,South America,Latin America and the Caribbean,10.166667,-68.083333
4021,6963,2016,MLB,National,PHI,2016_National_PHI,Caracas_DistritoFederal_VE, ,Carabobo,VE,South America,Latin America and the Caribbean,10.166667,-68.083333
4396,7331,2016,MLB,National,CIN,2016_National_CIN,Guaynabo_PR,Guaynabo, ,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
4400,7331,2016,MLB,National,CIN,2016_National_CIN,Guaynabo_PR,Guaynabo, ,PR,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
4534,7538,2016,MLB,American,NYY,2016_American_NYY,Itami_Hyogo_JP,Itami,Hyogo,JP,Eastern Asia,Asia,34.786159,135.407994
4537,7538,2016,MLB,American,NYY,2016_American_NYY,Itami_Hyogo_JP,Itami,Hyogo,JP,Eastern Asia,Asia,34.786159,135.407994
4571,7593,2016,MLB,National,LAD,2016_National_LAD,BowlingGreen_KY_US,Bowling Green,KY,US,Northern America,Northern America,36.99032,-86.443602
4586,7593,2016,MLB,National,LAD,2016_National_LAD,BowlingGreen_KY_US,Bowling Green,KY,US,Northern America,Northern America,36.99032,-86.443602
4721,7788,2016,MLB,American,BAL,2016_American_BAL,Santiago_Santiago_DO,Santiago,Santiago,DO,Caribbean,Latin America and the Caribbean,19.450293,-70.690611
4890,8130,2016,MLB,American,CLE,2016_American_CLE,Maracay_Aragua_VE,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
4893,8130,2016,MLB,American,CLE,2016_American_CLE,Maracay_Aragua_VE,Maracay,Aragua,VE,South America,Latin America and the Caribbean,10.251366,-67.601724
4903,8159,2016,MLB,American,OAK,2016_American_OAK,Columbia_SC_US,Columbia,SC,US,Northern America,Northern America,34.000749,-81.034331
4904,8159,2016,MLB,American,OAK,2016_American_OAK,Columbia_SC_US,Columbia,SC,US,Northern America,Northern America,34.000749,-81.034331
5445,8960,2016,MLB,National,LAD,2016_National_LAD,Dallas_TX_US,Dallas,TX,US,Northern America,Northern America,32.776272,-96.796856
5454,8960,2016,MLB,National,LAD,2016_National_LAD,Dallas_TX_US,Dallas,TX,US,Northern America,Northern America,32.776272,-96.796856
5558,9057,2016,MLB,National,SD,2016_National_SD,NewportBeach_CA_US,Newport Beach,CA,US,Northern America,Northern America,33.617009,-117.92944
5562,9057,2016,MLB,National,SD,2016_National_SD,NewportBeach_CA_US,Newport Beach,CA,US,Northern America,Northern America,33.617009,-117.92944
5729,9180,2016,MLB,National,CIN,2016_National_CIN,Hillsborough_CA_US,Hillsborough,CA,US,Northern America,Northern America,37.574103,-122.379416
5730,9180,2016,MLB,National,CIN,2016_National_CIN,Hillsborough_CA_US,Hillsborough,CA,US,Northern America,Northern America,37.574103,-122.379416
5964,9389,2016,MLB,American,TB,2016_American_TB,Clearwater_FL_US,Clearwater,FL,US,Northern America,Northern America,27.965853,-82.800103
5971,9389,2016,MLB,American,TB,2016_American_TB,Clearwater_FL_US,Clearwater,FL,US,Northern America,Northern America,27.965853,-82.800103
6018,9480,2016,MLB,American,CWS,2016_American_CWS,StCharles_MO_US,St. Charles,MO,US,Northern America,Northern America,38.783194,-90.482368
6025,9480,2016,MLB,American,CWS,2016_American_CWS,StCharles_MO_US,St. Charles,MO,US,Northern America,Northern America,38.783194,-90.482368
6034,9499,2016,MLB,National,CHC,2016_National_CHC,Guatire_Miranda_VE,Guatire,Miranda,VE,South America,Latin America and the Caribbean,10.472618,-66.537997
6038,9499,2016,MLB,National,CHC,2016_National_CHC,Guatire_Miranda_VE,Guatire,Miranda,VE,South America,Latin America and the Caribbean,10.472618,-66.537997
6049,9504,2016,MLB,National,CHC,2016_National_CHC,Tacoma_WA_US,Tacoma,WA,US,Northern America,Northern America,47.24958,-122.439875
6052,9504,2016,MLB,National,CHC,2016_National_CHC,Tacoma_WA_US,Tacoma,WA,US,Northern America,Northern America,47.24958,-122.439875
6151,9792,2016,MLB,National,MIL,2016_National_MIL,VilladeCura_Aragua_VE,Villa de Cura,Aragua,VE,South America,Latin America and the Caribbean,10.035746,-67.486157
6157,9792,2016,MLB,National,MIL,2016_National_MIL,VilladeCura_Aragua_VE,Villa de Cura,Aragua,VE,South America,Latin America and the Caribbean,10.035746,-67.486157
6248,9846,2016,MLB,National,PIT,2016_National_PIT,Miami_FL_US,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
6257,9846,2016,MLB,National,PIT,2016_National_PIT,Miami_FL_US,Miami,FL,US,Northern America,Northern America,25.774266,-80.193659
6338,10143,2016,MLB,National,ATL,2016_National_ATL,BajosdeHaina_SanCristobal_DO,Bajos de Haina,San Cristobal,DO,Caribbean,Latin America and the Caribbean,18.413899,-70.032297
6408,10273,2016,MLB,National,ARI,2016_National_ARI,SantoDomingo_DistritoNacional_DO,Santo Domingo,Distrito Nacional,DO,Caribbean,Latin America and the Caribbean,18.480197,-69.942111
6632,10596,2016,MLB,American,DET,2016_American_DET,Norfolk_VA_US,Norfolk,VA,US,Northern America,Northern America,36.846288,-76.292925
6634,10596,2016,MLB,American,DET,2016_American_DET,Norfolk_VA_US,Norfolk,VA,US,Northern America,Northern America,36.846288,-76.292925
6653,10680,2016,MLB,American,MIN,2016_American_MIN,Saugus_CA_US,Saugus,CA,US,Northern America,Northern America,34.449349,-118.516826
6660,10680,2016,MLB,American,MIN,2016_American_MIN,Saugus_CA_US,Saugus,CA,US,Northern America,Northern America,34.449349,-118.516826
6773,10878,2016,MLB,National,COL,2016_National_COL,Redlands_CA_US,Redlands,CA,US,Northern America,Northern America,34.07072,-117.099506
6778,10878,2016,MLB,National,COL,2016_National_COL,Redlands_CA_US,Redlands,CA,US,Northern America,Northern America,34.07072,-117.099506
6806,11009,2016,MLB,American,LAA,2016_American_LAA,Columbus_GA_US,Columbus,GA,US,Northern America,Northern America,32.460976,-84.987709
6810,11009,2016,MLB,American,LAA,2016_American_LAA,Columbus_GA_US,Columbus,GA,US,Northern America,Northern America,32.460976,-84.987709
6811,11010,2016,MLB,National,ATL,2016_National_ATL,Austin_TX_US,Austin,TX,US,Northern America,Northern America,30.271129,-97.743699
7038,11373,2016,MLB,American,HOU,2016_American_HOU,Northridge_CA_US,Northridge,CA,US,Northern America,Northern America,34.228592,-118.536932
7044,11373,2016,MLB,American,HOU,2016_American_HOU,Northridge_CA_US,Northridge,CA,US,Northern America,Northern America,34.228592,-118.536932
7095,11488,2016,MLB,American,BOS,2016_American_BOS,PuertoCabello_Carabobo_VE,Puerto Cabello,Carabobo,VE,South America,Latin America and the Caribbean,10.468063,-68.009856
7463,12102,2016,MLB,National,SD,2016_National_SD,StThomas_StThomas_VI,St. Thomas,St. Thomas,VI,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
7464,12102,2016,MLB,National,SD,2016_National_SD,StThomas_StThomas_VI,St. Thomas,St. Thomas,VI,Caribbean,Latin America and the Caribbean,39.78373,-100.445882
7486,12141,2016,MLB,American,MIN,2016_American_MIN,LasVegas_NV_US,Las Vegas,NV,US,Northern America,Northern America,36.166286,-115.149225
7493,12141,2016,MLB,American,MIN,2016_American_MIN,LasVegas_NV_US,Las Vegas,NV,US,Northern America,Northern America,36.166286,-115.149225
7630,12362,2016,MLB,National,CHC,2016_National_CHC,FortLauderdale_FL_US,Fort Lauderdale,FL,US,Northern America,Northern America,26.122308,-80.143379
7636,12362,2016,MLB,National,CHC,2016_National_CHC,FortLauderdale_FL_US,Fort Lauderdale,FL,US,Northern America,Northern America,26.122308,-80.143379
7682,12407,2016,MLB,American,BOS,2016_American_BOS,Nederland_TX_US,Nederland,TX,US,Northern America,Northern America,29.97438,-93.992396
7853,12605,2016,MLB,National,SD,2016_National_SD,Chicago_IL_US,Chicago,IL,US,Northern America,Northern America,41.875555,-87.624421
7863,12605,2016,MLB,National,SD,2016_National_SD,Chicago_IL_US,Chicago,IL,US,Northern America,Northern America,41.875555,-87.624421
7970,12794,2016,MLB,National,SD,2016_National_SD,SantaRosa_CA_US,Santa Rosa,CA,US,Northern America,Northern America,38.440468,-122.714431
7980,12794,2016,MLB,National,SD,2016_National_SD,SantaRosa_CA_US,Santa Rosa,CA,US,Northern America,Northern America,38.440468,-122.714431
8025,12832,2016,MLB,National,COL,2016_National_COL,Dallas_TX_US,Dallas,TX,US,Northern America,Northern America,32.776272,-96.796856
8031,12832,2016,MLB,National,COL,2016_National_COL,Dallas_TX_US,Dallas,TX,US,Northern America,Northern America,32.776272,-96.796856
8136,13172,2016,MLB,National,ARI,2016_National_ARI,MountainView_CA_US,Mountain View,CA,US,Northern America,Northern America,37.385575,-122.08205
8286,13392,2016,MLB,National,COL,2016_National_COL,Houston_TX_US,Houston,TX,US,Northern America,Northern America,29.758938,-95.367697
8288,13392,2016,MLB,National,COL,2016_National_COL,Houston_TX_US,Houston,TX,US,Northern America,Northern America,29.758938,-95.367697
8304,13395,2016,MLB,National,MIL,2016_National_MIL,Temple_TX_US,Temple,TX,US,Northern America,Northern America,31.098207,-97.342785
8306,13395,2016,MLB,National,MIL,2016_National_MIL,Temple_TX_US,Temple,TX,US,Northern America,Northern America,31.098207,-97.342785
8354,13466,2016,MLB,National,SF,2016_National_SF,Knoxville_TN_US,Knoxville,TN,US,Northern America,Northern America,35.960395,-83.921026
8358,13466,2016,MLB,National,SF,2016_National_SF,Knoxville_TN_US,Knoxville,TN,US,Northern America,Northern America,35.960395,-83.921026
8375,13554,2016,MLB,American,TB,2016_American_TB,Merced_CA_US,Merced,CA,US,Northern America,Northern America,37.302957,-120.484327
8376,13554,2016,MLB,American,TB,2016_American_TB,Merced_CA_US,Merced,CA,US,Northern America,Northern America,37.302957,-120.484327
8413,13584,2016,MLB,American,NYY,2016_American_NYY,Palenque_SanCristobal_DO,Palenque, ,DO,Caribbean,Latin America and the Caribbean,18.261974,-70.147739
8414,13584,2016,MLB,National,PIT,2016_National_PIT,Palenque_SanCristobal_DO,Palenque, ,DO,Caribbean,Latin America and the Caribbean,18.261974,-70.147739
8421,13584,2016,MLB,American,NYY,2016_American_NYY,Palenque_SanCristobal_DO,Palenque, ,DO,Caribbean,Latin America and the Caribbean,18.261974,-70.147739
8422,13584,2016,MLB,National,PIT,2016_National_PIT,Palenque_SanCristobal_DO,Palenque, ,DO,Caribbean,Latin America and the Caribbean,18.261974,-70.147739
8430,13588,2016,MLB,National,SF,2016_National_SF,FortBelvoir_VA_US,Fort Belvoir,VA,US,Northern America,Northern America,38.710739,-77.143676
8432,13588,2016,MLB,National,SF,2016_National_SF,FortBelvoir_VA_US,Fort Belvoir,VA,US,Northern America,Northern America,38.710739,-77.143676
8444,13615,2016,MLB,National,SD,2016_National_SD,Minneapolis_MN_US,Minneapolis,MN,US,Northern America,Northern America,44.9773,-93.265469
8450,13615,2016,MLB,National,SD,2016_National_SD,Minneapolis_MN_US,Minneapolis,MN,US,Northern America,Northern America,44.9773,-93.265469
8451,13631,2016,MLB,National,MIA,2016_National_MIA,Bani_Peravia_DO,Bani,Peravia,DO,Caribbean,Latin America and the Caribbean,18.27772,-70.332075
8452,13631,2016,MLB,National,MIA,2016_National_MIA,Bani_Peravia_DO,Bani,Peravia,DO,Caribbean,Latin America and the Caribbean,18.27772,-70.332075
8477,13682,2016,MLB,National,PIT,2016_National_PIT,SanFranciscodeMacoris_Duarte_DO,San Francisco de Macoris,Duarte,DO,Caribbean,Latin America and the Caribbean,19.297281,-70.253321
8483,13682,2016,MLB,National,PIT,2016_National_PIT,SanFranciscodeMacoris_Duarte_DO,San Francisco de Macoris,Duarte,DO,Caribbean,Latin America and the Caribbean,19.297281,-70.253321
8502,13690,2016,MLB,National,WSH,2016_National_WSH,SanDiego_CA_US,San Diego,CA,US,Northern America,Northern America,32.717421,-117.162771
8509,13690,2016,MLB,National,WSH,2016_National_WSH,SanDiego_CA_US,San Diego,CA,US,Northern America,Northern America,32.717421,-117.162771
8584,13868,2016,MLB,National,LAD,2016_National_LAD,Chicago_IL_US,Chicago,IL,US,Northern America,Northern America,41.875555,-87.624421
8586,13868,2016,MLB,National,LAD,2016_National_LAD,Chicago_IL_US,Chicago,IL,US,Northern America,Northern America,41.875555,-87.624421
